OBJECTID,Descripcion,Periodo,Fuente,Fecha_Actualizacion,Shape__Area,Shape__Length,Codigo_Muniicipio,Departamento,Municipio,Periodo_1980_1988,Periodo_1989_1996,Periodo_1997_2004,Periodo_2005_2014,Total_1989_2014
109,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.094076302628031,2.3832505492678,05790,ANTIOQUIA,TARAZÁ,140,853,7885,16395,25273
110,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00982890618714111,0.462148677887999,05792,ANTIOQUIA,TARSO,9,111,220,94,434
111,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0114538361981389,0.48682151287686,05809,ANTIOQUIA,TITIRIBÍ,0,24,277,186,487
112,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0109940269363319,0.496301638813534,05819,ANTIOQUIA,TOLEDO,8,211,2044,914,3177
113,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.239268832725572,6.6560069285326,05837,ANTIOQUIA,TURBO,4560,46633,43710,24906,119809
114,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0217306527726704,0.922633352908513,05842,ANTIOQUIA,URAMITA,89,844,4294,1561,6788
115,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.209195412538046,2.85526776080895,05847,ANTIOQUIA,URRAO,184,1677,19087,14964,35912
116,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0464594522087251,1.53096262160593,05854,ANTIOQUIA,VALDIVIA,108,498,1776,5319,7701
117,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.010293424559797,0.572498057141771,05856,ANTIOQUIA,VALPARAÍSO,30,41,204,116,391
118,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0442360825921973,1.76499235404711,05858,ANTIOQUIA,VEGACHÍ,74,393,2254,2156,4877
119,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0113972205245036,0.596161869447995,05861,ANTIOQUIA,VENECIA,1,59,427,273,760
120,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.135566774592854,2.9890485755057,05873,ANTIOQUIA,VIGÍA DEL FUERTE,18,153,9210,3540,12921
121,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0360515340846158,1.41967172639124,05885,ANTIOQUIA,YALÍ,10,140,1087,425,1662
122,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0582778574804529,1.73634297246841,05887,ANTIOQUIA,YARUMAL,41,417,1858,4056,6372
123,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0827807804921985,2.83665526360606,05890,ANTIOQUIA,YOLOMBÓ,76,425,3838,1484,5823
124,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.155050835296073,2.3435409620453,05893,ANTIOQUIA,YONDÓ,212,533,8525,6084,15354
125,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0956105636582161,2.45041485712976,05895,ANTIOQUIA,ZARAGOZA,91,389,4100,8583,13163
126,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0127573297262214,0.816708677308542,08001,ATLÁNTICO,BARRANQUILLA,21,175,1823,3770,5789
127,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0100290630743504,0.728224102728592,08078,ATLÁNTICO,BARANOA,0,1,178,430,609
128,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00825426477280231,0.653301258806028,08137,ATLÁNTICO,CAMPO DE LA CRUZ,0,7,55,64,126
129,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0112103416130555,0.572123742387591,08141,ATLÁNTICO,CANDELARIA,0,6,30,48,84
130,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00806211248864721,0.422918248752649,08296,ATLÁNTICO,GALAPA,0,21,104,347,472
131,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0138777717205268,0.745134054779361,08372,ATLÁNTICO,JUAN DE ACOSTA,0,5,37,29,71
132,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0185277268304064,0.702921992478117,08421,ATLÁNTICO,LURUACO,0,2,283,355,640
133,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00809667821156058,0.499133214769315,08433,ATLÁNTICO,MALAMBO,0,4,226,666,896
134,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0176894395856773,0.722897808025045,08436,ATLÁNTICO,MANATÍ,9,13,79,50,151
135,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0076295769365451,0.449463687426556,08520,ATLÁNTICO,PALMAR DE VARELA,0,0,73,43,116
136,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0208977806035587,0.746976217747414,08549,ATLÁNTICO,PIOJÓ,0,9,302,116,427
137,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00610440489572545,0.446758718512117,08558,ATLÁNTICO,POLONUEVO,0,7,78,55,140
138,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0170596796218513,0.783522947077668,08560,ATLÁNTICO,PONEDERA,0,1,102,68,171
139,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00574275407001485,0.611950809769564,08573,ATLÁNTICO,PUERTO COLOMBIA,0,0,62,99,161
140,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0296021401854513,0.763510551585755,08606,ATLÁNTICO,REPELÓN,0,22,859,126,1007
141,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00356335035950396,0.304919897636576,08634,ATLÁNTICO,SABANAGRANDE,0,15,190,218,423
142,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0326996606292435,0.95442131840377,08638,ATLÁNTICO,SABANALARGA,1,6,361,531,899
143,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00473447973871229,0.42187399576954,08675,ATLÁNTICO,SANTA LUCÍA,0,0,52,45,97
144,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00537188022515042,0.444856984592265,08685,ATLÁNTICO,SANTO TOMÁS,0,0,37,143,180
145,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00490788706996749,0.420050955845316,08758,ATLÁNTICO,SOLEDAD,0,19,531,1626,2176
146,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.003511980999534,0.298067360767989,08770,ATLÁNTICO,SUAN,1,3,49,45,98
147,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0151152381287398,0.76310932641096,08832,ATLÁNTICO,TUBARÁ,0,10,70,74,154
148,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00837697776869389,0.549904546820322,08849,ATLÁNTICO,USIACURÍ,0,0,4,27,31
149,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.132207884360334,3.76532357991585,11001,"BOGOTÁ, D.C.","BOGOTÁ, D.C.",56,314,1838,7674,9882
150,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0493876117821954,4.23788629940684,13001,BOLÍVAR,CARTAGENA DE INDIAS,46,285,8974,4879,14184
151,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0781762791477421,1.83809847612585,13006,BOLÍVAR,ACHÍ,111,972,9914,4365,15362
152,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0249554580719075,0.994051996051825,13030,BOLÍVAR,ALTOS DEL ROSARIO,91,216,7911,2129,10347
153,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0379220499677,1.55968933807246,13042,BOLÍVAR,ARENAL,32,179,3563,2007,5781
154,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0484895347652872,1.33764734037851,13052,BOLÍVAR,ARJONA,9,30,1010,943,1992
155,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0135140706549257,0.783312143717294,13062,BOLÍVAR,ARROYOHONDO,13,21,829,111,974
156,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0354075838277957,1.60136995938128,13074,BOLÍVAR,BARRANCO DE LOBA,38,387,8636,4957,14018
157,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0210652930421062,1.29215209497993,13140,BOLÍVAR,CALAMAR,27,109,2807,935,3878
158,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0721742235811613,1.71172103982017,13160,BOLÍVAR,CANTAGALLO,19,52,6876,5348,12295
159,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0109566931731815,0.517303099980831,13188,BOLÍVAR,CICUCO,12,26,505,248,791
160,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0491792762916378,1.20593878874371,13212,BOLÍVAR,CÓRDOBA,106,616,21205,3390,25317
161,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.00704906713268156,0.699896918970542,13222,BOLÍVAR,CLEMENCIA,1,19,880,452,1352
162,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0779340778790209,2.06881609357259,13244,BOLÍVAR,EL CARMEN DE BOLÍVAR,462,3883,90778,17452,112575
163,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.031594666098811,0.896926230856306,13248,BOLÍVAR,EL GUAMO,8,1090,1812,856,3766
164,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0262152613307631,0.934838567253918,13268,BOLÍVAR,EL PEÑÓN,6,66,1413,594,2079
165,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0356568409825106,1.43678062896435,13433,BOLÍVAR,MAHATES,4,243,3694,653,4594
166,Desplazamiento forzado histórico por municipios en Colombia,1980-2014,Elaboración propia del CNMH. Información geográfica del informe Una nación desplazada,2021/09/22 00:00:00+00,0.0241520517397806,1.03056497246215,13440,BOLÍVAR,MARGARITA,1,86,245,298,630
