id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente
6853,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Male,5-11,313536.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6854,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Male,12-17,208952.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6855,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Male,18-59,652200.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6856,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Male,60+,68629.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6857,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Both sexes,0-4,568119.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6858,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Both sexes,5-11,627357.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6859,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Both sexes,12-17,418371.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6860,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Both sexes,18-59,1318839.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6861,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Both sexes,60+,148701.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6862,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Female,0-4,283045.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6863,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Female,5-11,313821.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6864,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Female,12-17,209419.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6865,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Female,18-59,666639.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6866,Global,COD,Dem. Rep. Congo,,,2018,2018,Conflicto armado / violencia,Female,60+,80072.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6867,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Female,0-4,15096.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6868,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Female,5-11,16816.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6869,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Female,12-17,11185.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6870,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Female,18-59,35531.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6871,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Female,60+,4274.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6872,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Both sexes,0-4,1015631.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6873,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Both sexes,5-11,1126624.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6874,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Both sexes,12-17,748604.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6875,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Both sexes,18-59,2355184.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6876,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Both sexes,60+,266030.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6877,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Female,0-4,505811.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6878,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Female,5-11,563447.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6879,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Female,12-17,374791.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6880,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Female,18-59,1190548.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6881,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Female,60+,143204.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6882,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Male,0-4,509820.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6883,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Male,5-11,563177.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6884,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Male,12-17,373813.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6885,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Male,18-59,1164636.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6886,Global,COD,Dem. Rep. Congo,,,2019,2019,Conflicto armado / violencia,Male,60+,122826.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6887,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Both sexes,0-4,30311.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6888,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Both sexes,5-11,33623.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6889,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Both sexes,12-17,22342.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6890,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Both sexes,18-59,70289.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6891,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Both sexes,60+,7939.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6892,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Male,0-4,15215.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6893,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Male,5-11,16807.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6894,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Male,12-17,11157.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6895,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Male,18-59,34758.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6896,Global,COD,Dem. Rep. Congo,,,2019,2019,Desastre natural / climático,Male,60+,3665.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6897,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Female,0-4,482214.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6898,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Female,5-11,539340.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6899,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Female,12-17,358920.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6900,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Female,18-59,1137577.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6901,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Female,60+,136641.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6902,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Both sexes,0-4,968592.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6903,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Both sexes,5-11,1078711.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6904,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Both sexes,12-17,716743.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6905,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Both sexes,18-59,2250273.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6906,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Both sexes,60+,253599.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6907,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Male,0-4,486378.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6908,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Male,5-11,539371.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6909,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Male,12-17,357823.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6910,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Male,18-59,1112696.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6911,Global,COD,Dem. Rep. Congo,,,2020,2020,Conflicto armado / violencia,Male,60+,116958.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6912,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Female,0-4,18363.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6913,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Female,5-11,20610.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6914,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Female,12-17,13754.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6915,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Female,18-59,43362.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6916,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Female,60+,5199.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6917,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Both sexes,0-4,980020.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6918,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Both sexes,5-11,1095231.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6919,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Both sexes,12-17,729489.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6920,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Both sexes,18-59,2277967.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6921,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Both sexes,60+,256293.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6922,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Female,0-4,487750.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6923,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Female,5-11,547449.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6924,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Female,12-17,365348.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6925,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Female,18-59,1151782.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6926,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Female,60+,138089.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6927,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Male,0-4,492270.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6928,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Male,5-11,547782.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6929,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Male,12-17,364141.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6930,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Male,18-59,1126185.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6931,Global,COD,Dem. Rep. Congo,,,2021,2021,Conflicto armado / violencia,Male,60+,118204.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6932,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Both sexes,0-4,36895.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6933,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Both sexes,5-11,41233.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6934,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Both sexes,12-17,27463.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6935,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Both sexes,18-59,85760.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6936,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Both sexes,60+,9649.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6937,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Male,0-4,18532.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6938,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Male,5-11,20623.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6939,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Male,12-17,13709.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6940,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Male,18-59,42398.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6941,Global,COD,Dem. Rep. Congo,,,2021,2021,Desastre natural / climático,Male,60+,4450.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6942,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Female,0-4,25755.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6943,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Female,5-11,29101.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6944,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Female,12-17,19482.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6945,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Female,18-59,61079.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6946,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Female,60+,7323.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6947,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Both sexes,0-4,1039140.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6948,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Both sexes,5-11,1169042.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6949,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Both sexes,12-17,780800.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6950,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Both sexes,18-59,2424602.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6951,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Both sexes,60+,272847.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6952,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Female,0-4,517009.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6953,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Female,5-11,584182.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6954,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Female,12-17,391084.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6955,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Female,18-59,1226106.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6956,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Female,60+,147002.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6957,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Male,0-4,522131.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6958,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Male,5-11,584860.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6959,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Male,12-17,389716.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6960,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Male,18-59,1198496.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6961,Global,COD,Dem. Rep. Congo,,,2022,2022,Conflicto armado / violencia,Male,60+,125845.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6962,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Both sexes,0-4,51765.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6963,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Both sexes,5-11,58236.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6964,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Both sexes,12-17,38896.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6965,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Both sexes,18-59,120782.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6966,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Both sexes,60+,13592.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6967,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Male,0-4,26010.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6968,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Male,5-11,29135.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6969,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Male,12-17,19414.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6970,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Male,18-59,59703.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6971,Global,COD,Dem. Rep. Congo,,,2022,2022,Desastre natural / climático,Male,60+,6269.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6972,Global,COD,Dem. Rep. Congo,,,2023,2023,Desastre natural / climático,Both sexes,0-4,26739.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6973,Global,COD,Dem. Rep. Congo,,,2023,2023,Desastre natural / climático,Both sexes,5-11,30298.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6974,Global,COD,Dem. Rep. Congo,,,2023,2023,Desastre natural / climático,Both sexes,12-17,20317.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6975,Global,COD,Dem. Rep. Congo,,,2023,2023,Desastre natural / climático,Both sexes,18-59,62737.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6976,Global,COD,Dem. Rep. Congo,,,2023,2023,Desastre natural / climático,Both sexes,60+,7073.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6977,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Both sexes,0-4,1224135.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6978,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Both sexes,5-11,1387061.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6979,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Both sexes,12-17,930142.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6980,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Both sexes,18-59,2872137.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6981,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Both sexes,60+,323817.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6982,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Female,0-4,608881.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6983,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Female,5-11,692915.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6984,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Female,12-17,465910.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6985,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Female,18-59,1452565.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6986,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Female,60+,174460.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6987,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Male,0-4,615254.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
6988,Global,COD,Dem. Rep. Congo,,,2023,2023,Conflicto armado / violencia,Male,5-11,694146.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
