id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente,personas_desplazadas_flag,desplazamiento_stock_flag,registro_valido_dominio,outlier_iqr_extremo
137,Global,MRT,Mauritania,,,2024,2024,Desastre natural / climático,Todos,Todos,12000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
138,Global,MUS,Mauritius,,,2024,2024,Desastre natural / climático,Todos,Todos,2300.0,39.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
139,Global,MWI,Malawi,,,2024,2024,Conflicto armado / violencia,Todos,Todos,680.0,880.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
140,Global,MWI,Malawi,,,2024,2024,Desastre natural / climático,Todos,Todos,65000.0,135000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
141,Global,MYS,Malaysia,,,2024,2024,Desastre natural / climático,Todos,Todos,236000.0,100.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
142,Global,MYT,Mayotte,,,2024,2024,Desastre natural / climático,Todos,Todos,142000.0,142000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
143,Global,NAM,Namibia,,,2024,2024,Desastre natural / climático,Todos,Todos,1400.0,1400.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
144,Global,NER,Niger,,,2024,2024,Conflicto armado / violencia,Todos,Todos,100000.0,412000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
145,Global,NER,Niger,,,2024,2024,Desastre natural / climático,Todos,Todos,1172000.0,480000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
146,Global,NGA,Nigeria,,,2024,2024,Conflicto armado / violencia,Todos,Todos,295000.0,3359000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
147,Global,NGA,Nigeria,,,2024,2024,Desastre natural / climático,Todos,Todos,1245000.0,350000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
148,Global,NIC,Nicaragua,,,2024,2024,Desastre natural / climático,Todos,Todos,2500.0,89.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
149,Global,NLD,Netherlands,,,2024,2024,Desastre natural / climático,Todos,Todos,63.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
150,Global,NOR,Norway,,,2024,2024,Desastre natural / climático,Todos,Todos,590.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
151,Global,NPL,Nepal,,,2024,2024,Desastre natural / climático,Todos,Todos,56000.0,19000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
152,Global,NZL,New Zealand,,,2024,2024,Desastre natural / climático,Todos,Todos,1700.0,26.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
153,Global,OMN,Oman,,,2024,2024,Desastre natural / climático,Todos,Todos,1600.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
154,Global,PAK,Pakistan,,,2024,2024,Conflicto armado / violencia,Todos,Todos,3500.0,22000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
155,Global,PAK,Pakistan,,,2024,2024,Desastre natural / climático,Todos,Todos,169000.0,203000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
156,Global,PAN,Panama,,,2024,2024,Desastre natural / climático,Todos,Todos,2100.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
157,Global,PER,Peru,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,78000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
158,Global,PER,Peru,,,2024,2024,Desastre natural / climático,Todos,Todos,49000.0,5700.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
159,Global,PHL,Philippines,,,2024,2024,Conflicto armado / violencia,Todos,Todos,193000.0,123000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
160,Global,PHL,Philippines,,,2024,2024,Desastre natural / climático,Todos,Todos,8996000.0,1036000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
161,Global,PNG,Papua New Guinea,,,2024,2024,Conflicto armado / violencia,Todos,Todos,12000.0,84000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
162,Global,PNG,Papua New Guinea,,,2024,2024,Desastre natural / climático,Todos,Todos,31000.0,24000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
163,Global,POL,Poland,,,2024,2024,Desastre natural / climático,Todos,Todos,44000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
164,Global,PRI,Puerto Rico,,,2024,2024,Desastre natural / climático,Todos,Todos,340.0,150.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
165,Global,PRK,Dem. People'S Rep. Korea,,,2024,2024,Desastre natural / climático,Todos,Todos,13000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
166,Global,PRT,Portugal,,,2024,2024,Desastre natural / climático,Todos,Todos,700.0,21.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
167,Global,PRY,Paraguay,,,2024,2024,Desastre natural / climático,Todos,Todos,8500.0,140.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
168,Global,PSE,Palestine,,,2024,2024,Conflicto armado / violencia,Todos,Todos,3216000.0,2032000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
169,Global,PYF,French Polynesia,,,2024,2024,Desastre natural / climático,Todos,Todos,21.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
170,Global,REU,Réunion,,,2024,2024,Desastre natural / climático,Todos,Todos,700.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
171,Global,ROU,Romania,,,2024,2024,Desastre natural / climático,Todos,Todos,6600.0,5.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
172,Global,RUS,Russia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,182000.0,171000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
173,Global,RUS,Russia,,,2024,2024,Desastre natural / climático,Todos,Todos,43000.0,2300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
174,Global,RWA,Rwanda,,,2024,2024,Desastre natural / climático,Todos,Todos,58000.0,22000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
175,Global,SDN,Sudan,,,2024,2024,Conflicto armado / violencia,Todos,Todos,3778000.0,11560000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
176,Global,SDN,Sudan,,,2024,2024,Desastre natural / climático,Todos,Todos,200000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,True
177,Global,SEN,Senegal,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,5900.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
178,Global,SEN,Senegal,,,2024,2024,Desastre natural / climático,Todos,Todos,57000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
179,Global,SLB,Solomon Islands,,,2024,2024,Conflicto armado / violencia,Todos,Todos,11.0,11.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
180,Global,SLE,Sierra Leone,,,2024,2024,Desastre natural / climático,Todos,Todos,1100.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
181,Global,SLV,El Salvador,,,2024,2024,Conflicto armado / violencia,Todos,Todos,39000.0,35000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
182,Global,SLV,El Salvador,,,2024,2024,Desastre natural / climático,Todos,Todos,5500.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
183,Global,SOM,Somalia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,316000.0,3136000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
184,Global,SOM,Somalia,,,2024,2024,Desastre natural / climático,Todos,Todos,156000.0,733000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
185,Global,SRB,Serbia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,194000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
186,Global,SRB,Serbia,,,2024,2024,Desastre natural / climático,Todos,Todos,1.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
187,Global,SSD,South Sudan,,,2024,2024,Conflicto armado / violencia,Todos,Todos,269000.0,945000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
188,Global,SSD,South Sudan,,,2024,2024,Desastre natural / climático,Todos,Todos,423000.0,415000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
189,Global,SVK,Slovakia,,,2024,2024,Desastre natural / climático,Todos,Todos,120.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
190,Global,SVN,Slovenia,,,2024,2024,Desastre natural / climático,Todos,Todos,20.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
191,Global,SWZ,Eswatini,,,2024,2024,Desastre natural / climático,Todos,Todos,420.0,56.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
192,Global,SYR,Syria,,,2024,2024,Conflicto armado / violencia,Todos,Todos,768000.0,7409000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
193,Global,TCD,Chad,,,2024,2024,Conflicto armado / violencia,Todos,Todos,63000.0,383000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
194,Global,TCD,Chad,,,2024,2024,Desastre natural / climático,Todos,Todos,1325000.0,1160000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
195,Global,TGO,Togo,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,18000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
196,Global,TGO,Togo,,,2024,2024,Desastre natural / climático,Todos,Todos,9.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
197,Global,THA,Thailand,,,2024,2024,Desastre natural / climático,Todos,Todos,41000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
198,Global,TJK,Tajikistan,,,2024,2024,Desastre natural / climático,Todos,Todos,1000.0,240.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
199,Global,TLS,Timor-Leste,,,2024,2024,Desastre natural / climático,Todos,Todos,2100.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
200,Global,TON,Tonga,,,2024,2024,Desastre natural / climático,Todos,Todos,40.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
201,Global,TTO,Trinidad And Tobago,,,2024,2024,Desastre natural / climático,Todos,Todos,130.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
202,Global,TUR,Türkiye,,,2024,2024,Desastre natural / climático,Todos,Todos,8600.0,538000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
203,Global,TWN,"Taiwan, China",,,2024,2024,Desastre natural / climático,Todos,Todos,40000.0,380.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
204,Global,TZA,Tanzania,,,2024,2024,Desastre natural / climático,Todos,Todos,91000.0,75000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
205,Global,UGA,Uganda,,,2024,2024,Conflicto armado / violencia,Todos,Todos,1900.0,1700.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
206,Global,UGA,Uganda,,,2024,2024,Desastre natural / climático,Todos,Todos,98000.0,20000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
207,Global,UKR,Ukraine,,,2024,2024,Conflicto armado / violencia,Todos,Todos,306000.0,3665000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
208,Global,UKR,Ukraine,,,2024,2024,Desastre natural / climático,Todos,Todos,760.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
209,Global,URY,Uruguay,,,2024,2024,Desastre natural / climático,Todos,Todos,20000.0,33.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
210,Global,USA,United States,,,2024,2024,Desastre natural / climático,Todos,Todos,11001000.0,22000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
211,Global,UZB,Uzbekistan,,,2024,2024,Desastre natural / climático,Todos,Todos,360.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
212,Global,VCT,St. Vincent And The Grenadines,,,2024,2024,Desastre natural / climático,Todos,Todos,1800.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
213,Global,VEN,Venezuela,,,2024,2024,Desastre natural / climático,Todos,Todos,2900.0,2300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
214,Global,VNM,Viet Nam,,,2024,2024,Desastre natural / climático,Todos,Todos,284000.0,2600.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
215,Global,VUT,Vanuatu,,,2024,2024,Desastre natural / climático,Todos,Todos,3100.0,2300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
216,Global,XKX,Kosovo,,,2024,2024,Conflicto armado / violencia,Todos,Todos,,16000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
217,Global,YEM,Yemen,,,2024,2024,Conflicto armado / violencia,Todos,Todos,36000.0,4796000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
218,Global,YEM,Yemen,,,2024,2024,Desastre natural / climático,Todos,Todos,492000.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,True
219,Global,ZAF,South Africa,,,2024,2024,Conflicto armado / violencia,Todos,Todos,29.0,29.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
220,Global,ZAF,South Africa,,,2024,2024,Desastre natural / climático,Todos,Todos,36000.0,7400.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
221,Global,ZMB,Zambia,,,2024,2024,Conflicto armado / violencia,Todos,Todos,510.0,190.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
222,Global,ZMB,Zambia,,,2024,2024,Desastre natural / climático,Todos,Todos,169000.0,131000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
223,Global,ZWE,Zimbabwe,,,2024,2024,Conflicto armado / violencia,Todos,Todos,140.0,400.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
224,Global,ZWE,Zimbabwe,,,2024,2024,Desastre natural / climático,Todos,Todos,92000.0,32000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
225,Global,AB9,Abyei Area,,,2023,2023,Conflicto armado / violencia,Todos,Todos,7900.0,42000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
226,Global,AB9,Abyei Area,,,2023,2023,Desastre natural / climático,Todos,Todos,1000.0,4400.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
227,Global,AFG,Afghanistan,,,2023,2023,Conflicto armado / violencia,Todos,Todos,,4187000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
228,Global,AFG,Afghanistan,,,2023,2023,Desastre natural / climático,Todos,Todos,418000.0,1502000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,True
229,Global,AGO,Angola,,,2023,2023,Desastre natural / climático,Todos,Todos,79000.0,26000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
230,Global,ALB,Albania,,,2023,2023,Desastre natural / climático,Todos,Todos,13.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
231,Global,ARG,Argentina,,,2023,2023,Desastre natural / climático,Todos,Todos,9800.0,14.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
232,Global,ARM,Armenia,,,2023,2023,Conflicto armado / violencia,Todos,Todos,,7600.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),sin_dato,reportado,True,False
233,Global,ATG,Antigua And Barbuda,,,2023,2023,Desastre natural / climático,Todos,Todos,300.0,,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,no_disponible_en_fuente,True,False
234,Global,AUS,Australia,,,2023,2023,Desastre natural / climático,Todos,Todos,4700.0,1300.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
235,Global,AUT,Austria,,,2023,2023,Desastre natural / climático,Todos,Todos,670.0,4.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
236,Global,AZE,Azerbaijan,,,2023,2023,Conflicto armado / violencia,Todos,Todos,5100.0,658000.0,1,Secundaria,IDMC - Global Internal Displacement Database (GIDD),reportado,reportado,True,False
